Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FDI","Foreign Direct Investment (FDI)","276","Sudan","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1135.787164","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","207","Suriname","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","299.987","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","207","Suriname","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","98.2","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","207","Suriname","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","119.191","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","210","Sweden","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","19140.760501","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","210","Sweden","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","15900.131713","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","210","Sweden","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","4221.446536","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","211","Switzerland","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","150467.364466","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","211","Switzerland","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","110723.032259","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","211","Switzerland","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","-68313.413963","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","208","Tajikistan","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","345.407057","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","208","Tajikistan","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","307.029681","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","208","Tajikistan","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","359.617602","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","216","Thailand","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2491.280295","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","216","Thailand","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","7874.923355","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","216","Thailand","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","11144.488574","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","176","Timor-Leste","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","5.479","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","176","Timor-Leste","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","6.716","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","176","Timor-Leste","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","47.926","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","217","Togo","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-46.308336","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","217","Togo","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","88.560066","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","217","Togo","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","-183.387577","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","219","Tonga","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","8.846123","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","219","Tonga","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","13.780786","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","219","Tonga","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","15.047474","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","220","Trinidad and Tobago","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-23.598182","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","220","Trinidad and Tobago","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-470.9","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","220","Trinidad and Tobago","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","-700.185701","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","222","Tunisia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","884.996951","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","222","Tunisia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","880.78779","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","222","Tunisia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1035.941738","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","223","Turkey","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","13651","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","223","Turkey","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","10965","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","223","Turkey","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","12840","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","213","Turkmenistan","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2243.16","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","213","Turkmenistan","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2085.944135","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","213","Turkmenistan","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1997.297379","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","224","Turks and Caicos Islands","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","16.59","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","224","Turks and Caicos Islands","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","22.068","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","224","Turks and Caicos Islands","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","42.227","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","227","Tuvalu","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","0.3","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","227","Tuvalu","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","0.3","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","227","Tuvalu","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","0.298862","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","226","Uganda","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","625.704362","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","226","Uganda","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","802.704141","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","226","Uganda","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1055.353353","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","230","Ukraine","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","3809.651871","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","230","Ukraine","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","3692","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","230","Ukraine","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","4454.969953","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","225","United Arab Emirates","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","9604.773","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","225","United Arab Emirates","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","10354.223","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","225","United Arab Emirates","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","10385.286","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","229","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","258698.675452","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","229","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","96353.831501","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","229","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","65299.413501","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","215","United Republic of Tanzania","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","864.04","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","215","United Republic of Tanzania","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","937.7","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","215","United Republic of Tanzania","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","971.576866","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","231","United States of America","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","459419","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","231","United States of America","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","295296","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","231","United States of America","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","223401","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","234","Uruguay","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-1825.327407","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","234","Uruguay","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-600.678582","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","234","Uruguay","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","163.486037","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","235","Uzbekistan","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","1662.586807","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","235","Uzbekistan","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1797.341436","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","235","Uzbekistan","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","624.686535","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","155","Vanuatu","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","43.939156","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","155","Vanuatu","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","38.248639","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","155","Vanuatu","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","37.471066","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","236","Venezuela (Bolivarian Republic of)","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","1068","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","236","Venezuela (Bolivarian Republic of)","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-68","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","236","Venezuela (Bolivarian Republic of)","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","886","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","237","Viet Nam","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","12600","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","237","Viet Nam","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","14100","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","237","Viet Nam","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","15500","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","249","Yemen","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-561","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","249","Yemen","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","-269.85","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","249","Yemen","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","-282.098333","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","251","Zambia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","662.9","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","251","Zambia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1107.5","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","251","Zambia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","408.438492","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","181","Zimbabwe","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","371.810503","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","181","Zimbabwe","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","349.41958","X","International reliable sources","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","181","Zimbabwe","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","744.637199","X","International reliable sources","UNCTAD"
